id,journal_name,crawl_date,paper_count
20498470,Political Science Research and Methods,2025-01-17,3
00485829,Public Choice,2025-01-17,1
0033362X,Public Opinion Quarterly,2025-01-17,0
15540626,Quarterly Journal of Political Science,2025-01-17,4
20531680,Research & Politics,2025-01-17,1
00223816,Journal of Politics,2025-01-17,6
01402382,West European Politics,2025-01-17,3
00438871,World Politics,2025-01-17,0
19457782,AEJ: Applied Economics,2025-01-17,0
19457731,AEJ: Economic Policy,2025-01-17,0
00028282,American Economic Review,2025-01-17,0
19411383,Annual Review of Economics,2025-01-17,0
00129682,Econometrica,2025-01-17,0
00130133,Economic Journal,2025-01-17,1
02664658,Economic Policy,2025-01-17,1
00142921,European Economic Review,2025-01-17,6
03044076,Journal of Econometrics,2025-01-17,2
00220515,Journal of Economic Literature,2025-01-17,0
08953309,Journal of Economic Perspectives,2025-01-17,0
00223808,Journal of Political Economy,2025-01-17,4
00472727,Journal of Public Economics,2025-01-17,2
15424766,Journal of the European Economic Association,2025-01-17,2
00346535,Review of Economics and Statistics,2025-01-17,0
00335533,Quarterly Journal of Economics,2025-01-17,1
00346527,Review of Economic Studies,2025-01-17,1
00031224,American Sociological Review,2025-01-17,1
03600572,Annual Review of Sociology,2025-01-17,0
02667215,European Sociological Review,2025-01-17,1
00377732,Social Forces,2025-01-17,2
00491241,Sociological Methods & Research,2025-01-17,2
14616696,European Societies,2025-01-17,0
00027162,Annals of the American Academy of Political and Social Science,2025-01-17,0
00280836,Nature,2025-01-17,0
23973374,Nature Human Behaviour,2025-01-17,1
00278424,PNAS,2025-01-17,2
00368075,Science,2025-01-17,2
23752548,Science Advances,2025-01-17,4
14751461,Socio-Economic Review,2025-01-17,0
2214594X,Comparative Migration Studies,2025-01-17,4
01419870,Ethnic and Racial Studies,2025-01-17,1
00207985,International Migration,2025-01-17,5
01979183,International Migration Review,2025-01-17,4
1369183X,Journal of Ethnic and Migration Studies,2025-01-17,1
09516328,Journal of Refugee Studies,2025-01-17,0
15448444,Population Space and Place,2025-01-17,1
09521895,Governance,2025-01-17,3
13501763,Journal of European Public Policy,2025-01-17,1
10531858,Journal of Public Administration Research and Theory,2025-01-17,1
0143814X,Journal of Public Policy,2025-01-17,0
00333298,Public Administration,2025-01-17,2
00333352,Public Administration Review,2025-01-17,4
14719037,Public Management Review,2025-01-17,2
17485983,Regulation & Governance,2025-01-17,1
19312458,Communication Methods and Measures,2025-01-17,0
00936502,Communication Research,2025-01-17,1
21670811,Digital Journalism,2025-01-17,3
03603989,Human Communication Research,2025-01-17,0
1369118X,"Information, Communication & Society",2025-01-17,2
21976775,Internet Policy Review,2025-01-17,0
00219916,Journal of Communication,2025-01-17,0
01634437,"Media, Culture & Society",2025-01-17,4
10584609,Political Communication,2025-01-17,0
20563051,Social Media + Society,2025-01-17,1
03085961,Telecommunications Policy,2025-01-17,0
00925853,American Journal of Political Science,2025-01-10,2
00030554,American Political Science Review,2025-01-10,0
10942939,Annual Review of Political Science,2025-01-10,2
00071234,British Journal of Political Science,2025-01-10,0
00104140,Comparative Political Studies,2025-01-10,2
00104159,Comparative Politics,2025-01-10,0
02613794,Electoral Studies,2025-01-10,1
03044130,European Journal of Political Research,2025-01-10,2
00208183,International Organization,2025-01-10,0
01622889,International Security,2025-01-10,0
00208833,International Studies Quarterly,2025-01-10,1
00220027,Journal of Conflict Resolution,2025-01-10,1
20522630,Journal of Experimental Political Science,2025-01-10,2
00223433,Journal of Peace Research,2025-01-10,0
09516298,Journal of Theoretical Politics,2025-01-10,0
03629805,Legislative Studies Quarterly,2025-01-10,0
10490965,PS: Political Science & Politics,2025-01-10,2
13540688,Party Politics,2025-01-10,3
10471987,Political Analysis,2025-01-10,0
01909320,Political Behavior,2025-01-10,1
09626298,Political Geography,2025-01-10,0
0162895X,Political Psychology,2025-01-10,2
20498470,Political Science Research and Methods,2025-01-10,3
00485829,Public Choice,2025-01-10,3
0033362X,Public Opinion Quarterly,2025-01-10,0
15540626,Quarterly Journal of Political Science,2025-01-10,0
20531680,Research & Politics,2025-01-10,1
00223816,Journal of Politics,2025-01-10,9
01402382,West European Politics,2025-01-10,1
00438871,World Politics,2025-01-10,0
19457782,AEJ: Applied Economics,2025-01-10,0
19457731,AEJ: Economic Policy,2025-01-10,0
00028282,American Economic Review,2025-01-10,0
19411383,Annual Review of Economics,2025-01-10,0
00129682,Econometrica,2025-01-10,0
00130133,Economic Journal,2025-01-10,2
02664658,Economic Policy,2025-01-10,0
00142921,European Economic Review,2025-01-10,4
03044076,Journal of Econometrics,2025-01-10,5
00220515,Journal of Economic Literature,2025-01-10,0
08953309,Journal of Economic Perspectives,2025-01-10,0
00223808,Journal of Political Economy,2025-01-10,3
00472727,Journal of Public Economics,2025-01-10,4
15424766,Journal of the European Economic Association,2025-01-10,1
00346535,Review of Economics and Statistics,2025-01-10,0
00335533,Quarterly Journal of Economics,2025-01-10,0
00346527,Review of Economic Studies,2025-01-10,2
00031224,American Sociological Review,2025-01-10,3
03600572,Annual Review of Sociology,2025-01-10,0
02667215,European Sociological Review,2025-01-10,0
00377732,Social Forces,2025-01-10,7
00491241,Sociological Methods & Research,2025-01-10,0
14616696,European Societies,2025-01-10,23
00027162,Annals of the American Academy of Political and Social Science,2025-01-10,0
00280836,Nature,2025-01-10,0
23973374,Nature Human Behaviour,2025-01-10,2
00278424,PNAS,2025-01-10,2
00368075,Science,2025-01-10,1
23752548,Science Advances,2025-01-10,1
14751461,Socio-Economic Review,2025-01-10,3
2214594X,Comparative Migration Studies,2025-01-10,1
01419870,Ethnic and Racial Studies,2025-01-10,9
00207985,International Migration,2025-01-10,0
01979183,International Migration Review,2025-01-10,2
1369183X,Journal of Ethnic and Migration Studies,2025-01-10,0
09516328,Journal of Refugee Studies,2025-01-10,2
15448444,Population Space and Place,2025-01-10,2
09521895,Governance,2025-01-10,0
13501763,Journal of European Public Policy,2025-01-10,4
10531858,Journal of Public Administration Research and Theory,2025-01-10,1
0143814X,Journal of Public Policy,2025-01-10,1
00333298,Public Administration,2025-01-10,0
00333352,Public Administration Review,2025-01-10,1
14719037,Public Management Review,2025-01-10,2
17485983,Regulation & Governance,2025-01-10,1
19312458,Communication Methods and Measures,2025-01-10,0
00936502,Communication Research,2025-01-10,0
21670811,Digital Journalism,2025-01-10,4
03603989,Human Communication Research,2025-01-10,0
1369118X,"Information, Communication & Society",2025-01-10,1
21976775,Internet Policy Review,2025-01-10,0
00219916,Journal of Communication,2025-01-10,4
01634437,"Media, Culture & Society",2025-01-10,2
10584609,Political Communication,2025-01-10,0
20563051,Social Media + Society,2025-01-10,0
03085961,Telecommunications Policy,2025-01-10,2
00925853,American Journal of Political Science,2025-01-03,0
00030554,American Political Science Review,2025-01-03,1
10942939,Annual Review of Political Science,2025-01-03,0
00071234,British Journal of Political Science,2025-01-03,0
00104140,Comparative Political Studies,2025-01-03,0
00104159,Comparative Politics,2025-01-03,6
02613794,Electoral Studies,2025-01-03,1
03044130,European Journal of Political Research,2025-01-03,1
00208183,International Organization,2025-01-03,0
01622889,International Security,2025-01-03,0
00208833,International Studies Quarterly,2025-01-03,2
00220027,Journal of Conflict Resolution,2025-01-03,0
20522630,Journal of Experimental Political Science,2025-01-03,0
00223433,Journal of Peace Research,2025-01-03,5
09516298,Journal of Theoretical Politics,2025-01-03,0
03629805,Legislative Studies Quarterly,2025-01-03,0
10490965,PS: Political Science & Politics,2025-01-03,0
13540688,Party Politics,2025-01-03,1
10471987,Political Analysis,2025-01-03,2
01909320,Political Behavior,2025-01-03,0
09626298,Political Geography,2025-01-03,11
0162895X,Political Psychology,2025-01-03,1
20498470,Political Science Research and Methods,2025-01-03,0
00485829,Public Choice,2025-01-03,3
0033362X,Public Opinion Quarterly,2025-01-03,0
15540626,Quarterly Journal of Political Science,2025-01-03,0
20531680,Research & Politics,2025-01-03,0
00223816,Journal of Politics,2025-01-03,0
01402382,West European Politics,2025-01-03,0
00438871,World Politics,2025-01-03,0
19457782,AEJ: Applied Economics,2025-01-03,16
19457731,AEJ: Economic Policy,2025-01-03,0
00028282,American Economic Review,2025-01-03,10
19411383,Annual Review of Economics,2025-01-03,0
00129682,Econometrica,2025-01-03,0
00130133,Economic Journal,2025-01-03,0
02664658,Economic Policy,2025-01-03,0
00142921,European Economic Review,2025-01-03,16
03044076,Journal of Econometrics,2025-01-03,1
00220515,Journal of Economic Literature,2025-01-03,0
08953309,Journal of Economic Perspectives,2025-01-03,0
00223808,Journal of Political Economy,2025-01-03,0
00472727,Journal of Public Economics,2025-01-03,4
15424766,Journal of the European Economic Association,2025-01-03,0
00346535,Review of Economics and Statistics,2025-01-03,0
00335533,Quarterly Journal of Economics,2025-01-03,0
00346527,Review of Economic Studies,2025-01-03,2
00031224,American Sociological Review,2025-01-03,0
03600572,Annual Review of Sociology,2025-01-03,0
02667215,European Sociological Review,2025-01-03,0
00377732,Social Forces,2025-01-03,0
00491241,Sociological Methods & Research,2025-01-03,0
00027162,Annals of the American Academy of Political and Social Science,2025-01-03,0
00280836,Nature,2025-01-03,0
23973374,Nature Human Behaviour,2025-01-03,0
00278424,PNAS,2025-01-03,7
00368075,Science,2025-01-03,0
23752548,Science Advances,2025-01-03,0
14751461,Socio-Economic Review,2025-01-03,0
2214594X,Comparative Migration Studies,2025-01-03,2
01419870,Ethnic and Racial Studies,2025-01-03,0
00207985,International Migration,2025-01-03,1
01979183,International Migration Review,2025-01-03,1
1369183X,Journal of Ethnic and Migration Studies,2025-01-03,1
09516328,Journal of Refugee Studies,2025-01-03,2
15448444,Population Space and Place,2025-01-03,4
09521895,Governance,2025-01-03,0
13501763,Journal of European Public Policy,2025-01-03,0
10531858,Journal of Public Administration Research and Theory,2025-01-03,0
0143814X,Journal of Public Policy,2025-01-03,1
00333298,Public Administration,2025-01-03,0
00333352,Public Administration Review,2025-01-03,1
14719037,Public Management Review,2025-01-03,3
17485983,Regulation & Governance,2025-01-03,0
19312458,Communication Methods and Measures,2025-01-03,0
00936502,Communication Research,2025-01-03,0
21670811,Digital Journalism,2025-01-03,0
03603989,Human Communication Research,2025-01-03,0
1369118X,"Information, Communication & Society",2025-01-03,3
21976775,Internet Policy Review,2025-01-03,0
00219916,Journal of Communication,2025-01-03,2
01634437,"Media, Culture & Society",2025-01-03,0
10584609,Political Communication,2025-01-03,0
20563051,Social Media + Society,2025-01-03,0
03085961,Telecommunications Policy,2025-01-03,0
00925853,American Journal of Political Science,2024-12-27,3
00030554,American Political Science Review,2024-12-27,2
10942939,Annual Review of Political Science,2024-12-27,0
00071234,British Journal of Political Science,2024-12-27,0
00104140,Comparative Political Studies,2024-12-27,1
00104159,Comparative Politics,2024-12-27,0
02613794,Electoral Studies,2024-12-27,1
03044130,European Journal of Political Research,2024-12-27,0
00208183,International Organization,2024-12-27,2
01622889,International Security,2024-12-27,0
00208833,International Studies Quarterly,2024-12-27,1
00220027,Journal of Conflict Resolution,2024-12-27,2
20522630,Journal of Experimental Political Science,2024-12-27,0
00223433,Journal of Peace Research,2024-12-27,1
09516298,Journal of Theoretical Politics,2024-12-27,0
03629805,Legislative Studies Quarterly,2024-12-27,0
10490965,PS: Political Science & Politics,2024-12-27,2
13540688,Party Politics,2024-12-27,4
10471987,Political Analysis,2024-12-27,0
01909320,Political Behavior,2024-12-27,1
09626298,Political Geography,2024-12-27,5
0162895X,Political Psychology,2024-12-27,3
20498470,Political Science Research and Methods,2024-12-27,0
00485829,Public Choice,2024-12-27,1
0033362X,Public Opinion Quarterly,2024-12-27,1
15540626,Quarterly Journal of Political Science,2024-12-27,0
20531680,Research & Politics,2024-12-27,4
00223816,Journal of Politics,2024-12-27,12
01402382,West European Politics,2024-12-27,0
00438871,World Politics,2024-12-27,0
19457782,AEJ: Applied Economics,2024-12-27,0
19457731,AEJ: Economic Policy,2024-12-27,0
00028282,American Economic Review,2024-12-27,0
19411383,Annual Review of Economics,2024-12-27,0
00129682,Econometrica,2024-12-27,0
00130133,Economic Journal,2024-12-27,3
02664658,Economic Policy,2024-12-27,1
00142921,European Economic Review,2024-12-27,2
03044076,Journal of Econometrics,2024-12-27,5
00220515,Journal of Economic Literature,2024-12-27,0
08953309,Journal of Economic Perspectives,2024-12-27,0
00223808,Journal of Political Economy,2024-12-27,0
00472727,Journal of Public Economics,2024-12-27,2
15424766,Journal of the European Economic Association,2024-12-27,2
00346535,Review of Economics and Statistics,2024-12-27,0
00335533,Quarterly Journal of Economics,2024-12-27,2
00346527,Review of Economic Studies,2024-12-27,2
00031224,American Sociological Review,2024-12-27,0
03600572,Annual Review of Sociology,2024-12-27,1
02667215,European Sociological Review,2024-12-27,0
00377732,Social Forces,2024-12-27,3
00491241,Sociological Methods & Research,2024-12-27,0
00027162,Annals of the American Academy of Political and Social Science,2024-12-27,13
00280836,Nature,2024-12-27,0
23973374,Nature Human Behaviour,2024-12-27,10
00278424,PNAS,2024-12-27,4
00368075,Science,2024-12-27,2
23752548,Science Advances,2024-12-27,1
14751461,Socio-Economic Review,2024-12-27,1
2214594X,Comparative Migration Studies,2024-12-27,1
01419870,Ethnic and Racial Studies,2024-12-27,0
00207985,International Migration,2024-12-27,0
01979183,International Migration Review,2024-12-27,0
